dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
ett1/15T/long,TimeCopilot,9.337489291726564,9.337489291726564,1.6463603579472854,1.0614445549208176,0.782647676363161,0.4099359486731641,7.925374901153109,3.055730565957438,0.5824252672025613,0.3137979120514214,0.2471834220739699,Energy,7
ett1/H/medium,TimeCopilot,133.0825329667801,133.0825329667801,6.6295404089226695,1.2263818854647752,3618989028928.534,0.4297333043842691,9.345435704360064,11.536140297637685,0.5525537739327236,0.3175392703172863,0.2514283751410532,Energy,7
ett1/H/long,TimeCopilot,143.73683759671994,143.73683759671994,6.8587469135292825,1.3035843571398966,3736342440469.3335,0.4556810781098557,10.93661277465691,11.989029885554542,0.5741286747832418,0.3284505346744389,0.2609533295229089,Energy,7
ett2/15T/medium,TimeCopilot,12.858722858505487,12.858722858505487,2.247276404368026,0.9192682319967774,0.1371731867593607,0.1647208437897577,6.828307905087543,3.5859061418985143,0.1910994292626203,0.11976142745407,0.094536063144594,Energy,7
ett2/15T/long,TimeCopilot,11.967456376407236,11.967456376407236,2.215959147510942,0.9243064498249676,0.1408522483988531,0.1675045866100099,7.363445473085119,3.4594011586410787,0.1843577497142052,0.11809247414781,0.0947830837372368,Energy,7
ett2/H/medium,TimeCopilot,233.1858954128761,233.1858954128761,9.50711742835563,1.031624243607493,0.1743736553440883,0.1702598964146367,7.524367370127048,15.27042551512158,0.2057788038594422,0.1281145211455295,0.1025990655899782,Energy,7
ett2/H/long,TimeCopilot,238.4476826891488,238.4476826891488,9.669456504829348,1.0684783465230618,0.1864599964246991,0.1818199945909258,7.588533582697858,15.441751283100915,0.2114628989725463,0.1324157646702847,0.108195897956574,Energy,7
jena_weather/10T/medium,TimeCopilot,1601.4953312226842,1601.4953312226842,9.337027992789372,0.5746385717084571,0.622244755930398,0.6489342827332678,5.097545841526038,40.01868727510541,0.245593999674758,0.0573011811721972,0.048371131914186,Nature,21
jena_weather/10T/long,TimeCopilot,1945.0013498702065,1945.0013498702065,10.474895850215336,0.6010797438199046,0.6204504480724152,0.6547362527761362,5.399231428741026,44.10216944630056,0.2698687371056276,0.0640976838532308,0.0532839348865229,Nature,21
jena_weather/H/medium,TimeCopilot,1462.8470216345556,1462.8470216345556,10.5703751934781,0.8300239052597351,2.218598743700812,0.6756114724288786,6.92730201800413,38.24718318562238,0.2340412971691208,0.064682000497644,0.0516466741280221,Nature,21
jena_weather/H/long,TimeCopilot,1144.8161363119502,1144.8161363119502,10.856498908750623,0.9973899948182408,2.2731683001837184,0.6529856497816187,7.715525258297508,33.83513168752192,0.2037249795698796,0.0653681516245231,0.0536280369913204,Nature,21
bitbrains_fast_storage/5T/medium,TimeCopilot,3340341.4695440475,3340341.4695440475,287.43338572680574,1.007789568316602,4.217063527508562,0.8068226516323348,23.244063895553108,1827.6601077727903,5.552936218509896,0.8733020167280073,0.6165112910531201,Web/CloudOps,2
bitbrains_fast_storage/5T/long,TimeCopilot,3710778.777230566,3710778.777230566,341.93655858081746,0.91243160793761,4.377130707550252,0.8240200030720785,18.59685100565173,1926.338178314121,5.090736742183203,0.9036362471860824,0.6631438611566315,Web/CloudOps,2
bitbrains_rnd/5T/medium,TimeCopilot,2269698.4467177237,2269698.4467177237,144.7065770134674,4.4600130125503465,0.3039489036137306,0.7010694363579013,163.85297752113382,1506.5518400366193,6.338831879927272,0.6088543648028881,0.5736992029992012,Web/CloudOps,2
bitbrains_rnd/5T/long,TimeCopilot,2706659.073963536,2706659.073963536,191.49942958407897,3.389757319847981,2.120420687948001,0.6927494452367944,119.6943794202504,1645.1927163598605,6.302362639217344,0.7335911704693818,0.6204326330910178,Web/CloudOps,2
bizitobs_application/10S/medium,TimeCopilot,14762338.755839556,14762338.755839556,1743.8655073984464,4.641220820855125,0.067171019665534,0.0660312243583773,43.63227834231932,3842.178907318028,0.1508710574821817,0.0684764659726782,0.0572719135150275,Web/CloudOps,2
bizitobs_application/10S/long,TimeCopilot,16139966.347514875,16139966.347514875,2189.279687385559,5.336484134895911,0.0771969498643932,0.0767062162153154,72.64647343255817,4017.457697041112,0.1549372851375281,0.0844317667414591,0.073290252065417,Web/CloudOps,2
bizitobs_service/10S/medium,TimeCopilot,112582.48861684372,112582.48861684372,89.95386469067715,2.634244532307806,0.1117056637639417,0.1047067478651527,19.298457466118872,335.53314086218626,0.252530148688165,0.067701398338896,0.0558248452524311,Web/CloudOps,2
bizitobs_service/10S/long,TimeCopilot,178846.90766838143,178846.90766838143,114.04995462009136,2.858384950273245,0.1244956000950911,0.1195524140223792,24.946042232118607,422.9029530144965,0.3133000274607198,0.0844918524679671,0.0711847131477009,Web/CloudOps,2
bizitobs_l2c/5T/medium,TimeCopilot,155.21960639229331,155.21960639229331,8.44352526252085,0.8221280929435297,0.572011702703607,0.8903032661177349,9.459385510512451,12.45871608121372,0.6555116792262298,0.4442535962248957,0.3669341982866915,Web/CloudOps,7
bizitobs_l2c/5T/long,TimeCopilot,357.9890496531759,357.9890496531759,13.34963736781318,1.2360561443338511,0.9492752034977264,1.2319864488099923,20.40225707984467,18.9205985543052,1.0623633224785856,0.7495621804589937,0.6510596165047677,Web/CloudOps,7
bizitobs_l2c/H/medium,TimeCopilot,127.0155250662601,127.0155250662601,6.972139384378014,0.7074883411811703,0.6912033385987173,0.8446259410135417,4.757043758522592,11.270116461965248,0.6824226700958752,0.4221736297956747,0.3280215111902494,Web/CloudOps,7
bizitobs_l2c/H/long,TimeCopilot,115.9847376368788,115.9847376368788,6.83351507359751,0.7182037639630475,0.766079064732252,0.8552160035697612,5.202676177865773,10.769621053541243,0.657839536990788,0.4174108234343865,0.3253850527700296,Web/CloudOps,7
