dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
saugeen/M/short,Xihe-ultra,400.7090374751538,429.82669013536827,12.882558399880637,0.7547769059101183,0.35616022598106784,0.36981501972417696,9.354173562784688,20.017718088612245,0.6009919496119536,0.3867730504776461,0.32003004982143235,Nature,1
saugeen/W/short,Xihe-ultra,922.8039063,974.8629883,15.692205810546875,1.273077472183066,0.4315593719482422,0.42107019762791165,16.638537558292164,30.37768763829795,0.916975761,0.47368228085793795,0.38721562260123754,Nature,1
solar/10T/short,Xihe-ultra,23.484304044774557,23.712475162701015,2.2364191709643735,0.9863113424762433,4.812250012349236,1.134197072117013,9.684598488,4.846060673,1.4097185066613507,0.6505740862129794,0.5311131418858885,Energy,1
solar/10T/medium,Xihe-ultra,20.828982716074982,21.94608005522838,1.9355253014145792,0.8480618409779851,3.1105616900292854,1.0292941784064018,10.051331849232554,4.563878035,1.0127426688008956,0.42950075448139474,0.35153238422087346,Energy,1
solar/10T/long,Xihe-ultra,18.486019375221765,19.833804526719636,1.8234916841703417,0.7981416962771917,2.2153290073711807,1.0767716512020074,9.139279396,4.299537111739096,0.9292761745841127,0.39411856035040616,0.31907743326913696,Energy,1
solar/D/short,Xihe-ultra,137741.55705058423,151342.47595774467,255.22337634549964,0.9952286512140318,1.1817010690281302,0.42114366682096427,6.537962339584063,371.13549688837935,0.5361644061871809,0.36871086482069365,0.30783974379546547,Energy,1
solar/H/short,Xihe-ultra,679.7500630282367,683.0369153,10.889312325984541,0.8382970095109584,4.140658296079375,0.845854771,8.559950353619033,26.072016857700838,0.9610232220304261,0.4013836779229569,0.32673232032016214,Energy,1
solar/H/medium,Xihe-ultra,700.3135530717761,727.2067290145985,11.125348806265206,0.8488050409128891,4.222109002543264,0.9666431793133483,7.410135252188334,26.46343804330375,0.953274804,0.4007610306928664,0.3194871062084086,Energy,1
solar/H/long,Xihe-ultra,735.4945052716951,759.7573246147607,12.563765571142538,0.9534993997102684,4.173594417322932,1.033339556561243,5.625638831,27.120001940849765,0.9403000470168288,0.4356087209366763,0.33118782731384583,Energy,1
solar/W/short,Xihe-ultra,1282316.5057157362,1233997.9218613966,846.5371859055591,0.9259448562764692,0.18488082538452424,0.16615775649046527,5.515354083060117,1132.3941476869863,0.23114994603118427,0.17279939607171935,0.13851561892296277,Energy,1
temperature_rain/D/short,Xihe-ultra,172.74661158286605,193.36762446759374,6.004136919102857,1.3759068414149989,26.541821841024518,1.4569862056374001,24.692916243047343,13.143310526000139,1.5473151472473412,0.7068456598279975,0.5717960169197225,Nature,1
us_births/D/short,Xihe-ultra,171756.8,172695.46666666667,244.73848958333335,0.36039609982303916,0.023612133661905923,0.023213101084301992,4.20966931,414.4355197132601,0.038849967022847716,0.022942247460141733,0.018689506,Healthcare,1
us_births/M/short,Xihe-ultra,116122227.84624624,121569396.90059654,9216.367799512283,1.0382850650156994,0.028368682070555568,0.028955752195864593,5.472455663,10776.002405634765,0.03347019,0.028625975548883322,0.021726858901776905,Healthcare,1
us_births/W/short,Xihe-ultra,2805580.456362487,2873316.185631762,1290.0598496131056,1.1728447853359485,0.017423548500697435,0.017469691,10.11065824502198,1674.9867033390105,0.022737780257967882,0.017512435962420286,0.013973287,Healthcare,1
